i,j,family_i,family_j,era_i,era_j,within_family,between_family,within_era,across_era,phi_primary,jaccard,overlap,cosine,phi,yule_q,cohen_kappa,ci_lo,ci_hi
Mistral-Medium-3.5,Phi-1,Mistral,Phi,2026Q2,2023Q2,0,1,0,1,0.042925987132309155,0.30930064888248016,0.5263803680981595,0.4749648264111593,0.042925987132309155,0.08720070942950044,0.0421771972185146,0.0063761677566429725,0.08571715487287129
Mistral-Medium-3.5,Phi-1.5,Mistral,Phi,2026Q2,2023Q3,0,1,0,1,0.039987598107355665,0.35656836461126007,0.5314685314685315,0.5257227569231528,0.039987598107355665,0.07986854066149221,0.03997791949214825,-0.001448838699852299,0.09451271404814741
Mistral-Medium-3.5,Phi-2,Mistral,Phi,2026Q2,2023Q4,0,1,0,1,0.05453714556827219,0.330028328611898,0.5313568985176739,0.4973579694339647,0.05453714556827219,0.10958446465125037,0.054116343689726204,0.005916505828088534,0.09747480879066164
Mistral-Medium-3.5,Phi-3,Mistral,Phi,2026Q2,2024Q2,0,1,0,1,0.004994092391473977,0.33710859427048634,0.5054945054945055,0.504236741650623,0.004994092391473977,0.009988119857438289,0.004994029964179728,-0.04189190886377179,0.04975709934978195
Mistral-Medium-3.5,Phi-3.5,Mistral,Phi,2026Q2,2024Q3,0,1,0,1,0.07701056346014815,0.37592968221771467,0.5554445554445554,0.5465092077414634,0.07701056346014815,0.1532009251850171,0.07696861693297559,0.031370377154577744,0.12347532696978278
Mistral-Medium-3.5,Phi-4,Mistral,Phi,2026Q2,2024Q4,0,1,0,1,0.04241639844750871,0.3866837387964149,0.6033966033966034,0.5593156060478834,0.04241639844750871,0.08585606718260345,0.0418419039141459,0.0024717832955905308,0.0876920018411632
Mistral-Medium-3.5,Phi-4-reasoning-plus,Mistral,Phi,2026Q2,2025Q2,0,1,0,1,0.0389879864459264,0.3580494321977288,0.5354645354645354,0.527360870194038,0.0389879864459264,0.07789736290799763,0.0389692470159044,-0.0029168698515588294,0.08615828455479053
Mistral-Medium-3.5,Phi-4-reasoning-vision-15B,Mistral,Phi,2026Q2,2026Q1,0,1,0,1,0.050017323706667054,0.36750998668442075,0.5514485514485514,0.5376601556044457,0.050017323706667054,0.09992497674279026,0.04994964733130853,0.009067481382711965,0.09216002147941742
Mistral-Medium-3.5,Qwen-7B,Mistral,Qwen,2026Q2,2023Q3,0,1,0,1,0.07028570677979304,0.3482831114225648,0.5384615384615384,0.5170570921849983,0.07028570677979304,0.14029850746268657,0.0700716044864546,0.02708265179225725,0.10980490762847984
Mistral-Medium-3.5,Qwen1.5,Mistral,Qwen,2026Q2,2024Q1,0,1,0,1,0.05063888988433097,0.3929712460063898,0.6143856143856143,0.5661104535970743,0.05063888988433097,0.10267523169472559,0.049829919555600566,0.006210193554377856,0.0954378584991901
Mistral-Medium-3.5,Qwen2,Mistral,Qwen,2026Q2,2024Q2,0,1,0,1,0.00412781972424527,0.3112033195020747,0.5027932960893855,0.4754271261591365,0.00412781972424527,0.008301398396343744,0.004104569020252899,-0.0337784144283888,0.04684833877192548
Mistral-Medium-3.5,Qwen2.5,Mistral,Qwen,2026Q2,2024Q3,0,1,0,1,0.04935818784238535,0.38526179702650293,0.5954045954045954,0.5574374843111853,0.04935818784238535,0.09948321991863462,0.04886493882131248,0.006535198810748842,0.09194192237817526
Mistral-Medium-3.5,Qwen3,Mistral,Qwen,2026Q2,2025Q2,0,1,0,1,0.06426783728368507,0.34545454545454546,0.5352112676056338,0.5139360232180868,0.06426783728368507,0.12838946628115966,0.06407206645088333,0.025466652184839348,0.11217380294103639
Mistral-Medium-3.5,Qwen3.5,Mistral,Qwen,2026Q2,2026Q1,0,1,0,1,0.056075424792588154,0.35075653370013754,0.5295950155763239,0.5194455065833331,0.056075424792588154,0.11187642623127557,0.056034926707711825,0.010564050331814222,0.10087386499361119
Mistral-Medium-3.5,Qwen3.6,Mistral,Qwen,2026Q2,2026Q2,0,1,1,0,0.01502301241300859,0.33580579905596764,0.5081632653061224,0.5028046276923276,0.01502301241300859,0.03004528797068284,0.0150196996060078,-0.0325635568659963,0.05961286427842609
Mistral-Small-2,Mistral-Small-3,Mistral,Mistral,2024Q3,2025Q1,1,0,0,1,0.06141598464899502,0.33804809052333806,0.5117773019271948,0.5053260696431161,0.06141598464899502,0.1227043536117101,0.061398195798754204,0.02095399423598815,0.1067254283263202
Mistral-Small-2,Mistral-Small-3.1,Mistral,Mistral,2024Q3,2025Q1,1,0,0,1,0.06253611296826697,0.3510711817553559,0.5438972162740899,0.5202084508993566,0.06253611296826697,0.12490639928563134,0.06229965268138354,0.017560101423152546,0.10496493510893119
Mistral-Small-2,Mistral-Small-3.2,Mistral,Mistral,2024Q3,2025Q2,1,0,0,1,0.05669140515788516,0.26374501992031874,0.5076687116564417,0.4241610229651845,0.05669140515788516,0.1204840080153036,0.0542786725511549,0.019571465381962017,0.10409291312629539
Mistral-Small-2,Mistral-Small-4,Mistral,Mistral,2024Q3,2026Q1,1,0,0,1,0.007058846870155264,0.33064516129032256,0.5267665952890792,0.4977666804311479,0.007058846870155264,0.014163439163237864,0.007014703360597269,-0.03500472399794788,0.05226457407321084
Mistral-Small-2,Mixtral-8x22B,Mistral,Mistral,2024Q3,2024Q2,1,0,0,1,0.06445191993058705,0.30578512396694213,0.5062189054726368,0.4696701363374068,0.06445191993058705,0.13097349543719444,0.06389048734428569,0.02315703941756639,0.10405587477271099
Mistral-Small-2,Mixtral-8x7B,Mistral,Mistral,2024Q3,2023Q4,1,0,0,1,0.02819352878650339,0.3314993122420908,0.5160599571734475,0.4982413175726484,0.02819352878650339,0.05646592213756393,0.02812828706610732,-0.011357453776787438,0.06637490128866978
Mistral-Small-2,Phi-1,Mistral,Phi,2024Q3,2023Q2,0,1,0,1,0.021201396559403413,0.28792341678939615,0.47975460122699387,0.4481511496986063,0.021201396559403413,0.043199640938049344,0.02104698367061811,-0.022087867633697522,0.062415510574106985
Mistral-Small-2,Phi-1.5,Mistral,Phi,2024Q3,2023Q3,0,1,0,1,0.022573176410247538,0.33310626702997276,0.5235546038543897,0.5002621026460901,0.022573176410247538,0.045237033376324384,0.02248386948612,-0.01848738489432665,0.07404002798322888
Mistral-Small-2,Phi-2,Mistral,Phi,2024Q3,2023Q4,0,1,0,1,-0.007188135718616072,0.2889679715302491,0.4629418472063854,0.44859331644687445,-0.007188135718616072,-0.014518885974323723,-0.007176256853133922,-0.05246110579680349,0.03739416058377629
Mistral-Small-2,Phi-3,Mistral,Phi,2024Q3,2024Q2,0,1,0,1,0.01242331063507025,0.3251366120218579,0.5096359743040685,0.49105996014943515,0.01242331063507025,0.024897765708730688,0.012391093127121625,-0.024506381286402455,0.0547269787604564
Mistral-Small-2,Phi-3.5,Mistral,Phi,2024Q3,2024Q3,0,1,1,0,0.04436633055288626,0.34518113465481887,0.5406852248394004,0.5138752139728905,0.04436633055288626,0.08882090073595837,0.044144938757428386,-0.0006098838255169121,0.09243019462060625
Mistral-Small-2,Phi-4,Mistral,Phi,2024Q3,2024Q4,0,1,0,1,0.038500499532979085,0.3665364583333333,0.6027837259100642,0.5397243277324425,0.038500499532979085,0.0781923916677329,0.03748182294809512,-0.003441272830457092,0.07966634940540927
Mistral-Small-2,Phi-4-reasoning-plus,Mistral,Phi,2024Q3,2025Q2,0,1,0,1,0.028187864579757835,0.33741496598639453,0.5310492505353319,0.505205872021999,0.028187864579757835,0.056489727679002025,0.028052752586537263,-0.01231318778412386,0.07313992952087466
Mistral-Small-2,Phi-4-reasoning-vision-15B,Mistral,Phi,2024Q3,2026Q1,0,1,0,1,0.02458608703821498,0.3398516520566419,0.5396145610278372,0.5082096563928421,0.02458608703821498,0.049327679315718895,0.024412604708728775,-0.018484915518205546,0.06826702002885
Mistral-Small-2,Qwen-7B,Mistral,Qwen,2024Q3,2023Q3,0,1,0,1,0.03409333557748173,0.3179559971611072,0.48537378114842905,0.4825071189792205,0.03409333557748173,0.06843577109790201,0.03409125174134943,-0.006524943391221978,0.07529482430033901
Mistral-Small-2,Qwen1.5,Mistral,Qwen,2024Q3,2024Q1,0,1,0,1,0.06398466914515528,0.380143696930111,0.6231263383297645,0.5546163188730024,0.06398466914515528,0.1300222313300297,0.0620805800275544,0.020830344624723655,0.10674048619905747
Mistral-Small-2,Qwen2,Mistral,Qwen,2024Q3,2024Q2,0,1,0,1,0.05852037883662818,0.32344428364688854,0.4994413407821229,0.48890284822199725,0.05852037883662818,0.11745027527092242,0.058475233367234786,0.01757261331368573,0.10330157538518003
Mistral-Small-2,Qwen2.5,Mistral,Qwen,2024Q3,2024Q3,0,1,1,0,0.023662854935234214,0.3559764859568909,0.5835117773019272,0.5277035456342062,0.023662854935234214,0.047909346955341735,0.023154991420407996,-0.016424413467032346,0.06561869089498656
Mistral-Small-2,Qwen3,Mistral,Qwen,2024Q3,2025Q2,0,1,0,1,0.03409333557748173,0.3179559971611072,0.48537378114842905,0.4825071189792205,0.03409333557748173,0.06843577109790201,0.03409125174134943,-0.004930509478219136,0.07679628332440011
Mistral-Small-2,Qwen3.5,Mistral,Qwen,2024Q3,2026Q1,0,1,0,1,0.05471468197406608,0.3359154929577465,0.5107066381156317,0.5029580891490394,0.05471468197406608,0.10938684182034718,0.054691556781660704,0.012862535135832855,0.09871561126753634
Mistral-Small-2,Qwen3.6,Mistral,Qwen,2024Q3,2026Q2,0,1,0,1,0.04679136161141858,0.33565945568736916,0.5149892933618844,0.5027575490934729,0.04679136161141858,0.09358948140841343,0.046741699042736465,0.0033238476992601285,0.09022872927856908
Mistral-Small-3,Mistral-Small-3.1,Mistral,Mistral,2025Q1,2025Q1,1,0,1,0,0.07196135315373661,0.3610729023383769,0.5480167014613778,0.5308400456187721,0.07196135315373661,0.1433574383049671,0.07181865594545611,0.030040317882086404,0.11386817430798822
Mistral-Small-3,Mistral-Small-3.2,Mistral,Mistral,2025Q1,2025Q2,1,0,0,1,0.012153728460761182,0.24613003095975233,0.48773006134969327,0.402365343998908,0.012153728460761182,0.025937334815813937,0.01155285655135466,-0.029323892812760415,0.055329538120378934
Mistral-Small-3,Mistral-Small-4,Mistral,Mistral,2025Q1,2026Q1,1,0,0,1,0.0339979565633167,0.34858681022880217,0.5407098121085595,0.5174652173051657,0.0339979565633167,0.06805837471819516,0.03386656978717126,-0.012696564172378369,0.08006107494048031
Mistral-Small-3,Mixtral-8x22B,Mistral,Mistral,2025Q1,2024Q2,1,0,0,1,0.04467313940065051,0.3003690036900369,0.5062189054726368,0.4637496878630456,0.04467313940065051,0.09094422580631756,0.04413128876914765,-0.004348289393937741,0.08414537976047501
Mistral-Small-3,Mixtral-8x7B,Mistral,Mistral,2025Q1,2023Q4,1,0,0,1,0.06614249559914852,0.35452660677263304,0.535490605427975,0.5236013405796794,0.06614249559914852,0.13182683215837412,0.06607844941024957,0.02472310940957087,0.10707236717300492
Mistral-Small-3,Phi-1,Mistral,Phi,2025Q1,2023Q2,0,1,0,1,0.06847129120335195,0.3143068939955523,0.5202453987730061,0.47984867251821084,0.06847129120335195,0.13867059391359232,0.067756467754452,0.02593624808549667,0.1129207278478802
Mistral-Small-3,Phi-1.5,Mistral,Phi,2025Q1,2023Q3,0,1,0,1,0.07204861749201673,0.3615120274914089,0.5490605427974948,0.5313310215477043,0.07204861749201673,0.14353755878844934,0.07189654793469506,0.02974027299489289,0.11762228626149213
Mistral-Small-3,Phi-2,Mistral,Phi,2025Q1,2023Q4,0,1,0,1,0.09261838681824969,0.3403944485025566,0.5313568985176739,0.5083974522212811,0.09261838681824969,0.18505293617432866,0.09231087799572589,0.04720848743479268,0.13762653684845583
Mistral-Small-3,Phi-3,Mistral,Phi,2025Q1,2024Q2,0,1,0,1,0.04028827449811495,0.3433652530779754,0.524008350730689,0.5113543705816235,0.04028827449811495,0.08052010402080416,0.04024185905151908,-0.00870725949913401,0.08338301401863706
Mistral-Small-3,Phi-3.5,Mistral,Phi,2025Q1,2024Q3,0,1,0,1,0.06952951631133208,0.3625170998632011,0.5532359081419624,0.5325162262810871,0.06952951631133208,0.1386197918746456,0.0693289981905839,0.02272103525944014,0.1158431937474273
Mistral-Small-3,Phi-4,Mistral,Phi,2025Q1,2024Q4,0,1,0,1,0.06487567507261485,0.38486627527723416,0.615866388308977,0.5584782889508231,0.06487567507261485,0.13123806786689385,0.06349001420158296,0.019445729080990827,0.10983521124632407
Mistral-Small-3,Phi-4-reasoning-plus,Mistral,Phi,2025Q1,2025Q2,0,1,0,1,0.05542126103676634,0.3555858310626703,0.5448851774530271,0.5249862148711419,0.05542126103676634,0.1106738337492801,0.05526971749968049,0.01202460737388578,0.095048125920827
Mistral-Small-3,Phi-4-reasoning-vision-15B,Mistral,Phi,2025Q1,2026Q1,0,1,0,1,0.07339382502236055,0.36802721088435375,0.5647181628392485,0.5386421376181829,0.07339382502236055,0.14638349252549807,0.07306336095850628,0.028899143016646218,0.11095369338504506
Mistral-Small-3,Qwen-7B,Mistral,Qwen,2025Q1,2023Q3,0,1,0,1,0.07204327126516344,0.3406985032074127,0.5178764897074756,0.5083283033304146,0.07204327126516344,0.14382943928043193,0.07199884426234442,0.02801248595660824,0.11384454338139038
Mistral-Small-3,Qwen1.5,Mistral,Qwen,2025Q1,2024Q1,0,1,0,1,0.0758081843494748,0.39218241042345275,0.6283924843423799,0.5664438085752269,0.0758081843494748,0.1535370934310239,0.07396195402960538,0.030278110889467184,0.11574142011635818
Mistral-Small-3,Qwen2,Mistral,Qwen,2025Q1,2024Q2,0,1,0,1,0.10727714118019487,0.3515681983953319,0.5385474860335195,0.5205383918587665,0.10727714118019487,0.21327981495339818,0.10706214405528376,0.0650975897220428,0.15262396821492216
Mistral-Small-3,Qwen2.5,Mistral,Qwen,2025Q1,2024Q3,0,1,0,1,0.07883168379405278,0.3870541611624835,0.6116910229645094,0.5602499281673857,0.07883168379405278,0.15858331909492543,0.07750177938773159,0.03355564511072993,0.11853373639534201
Mistral-Small-3,Qwen3,Mistral,Qwen,2025Q1,2025Q2,0,1,0,1,0.06802781707988553,0.3387900355871886,0.5157096424702059,0.5062014066637601,0.06802781707988553,0.13589238660928782,0.06798586629158698,0.025751022454577863,0.11211226361082723
Mistral-Small-3,Qwen3.5,Mistral,Qwen,2025Q1,2026Q1,0,1,0,1,0.06755182124752293,0.34712482468443195,0.5167014613778705,0.5153583307946678,0.06755182124752293,0.13467275275850915,0.06755097421392835,0.022004351525677243,0.11300033416057262
Mistral-Small-3,Qwen3.6,Mistral,Qwen,2025Q1,2026Q2,0,1,0,1,0.011172090803267521,0.3246753246753247,0.49582463465553234,0.4902276662495784,0.011172090803267521,0.02236517765887092,0.011169382281116197,-0.03148503918572309,0.056460245322856456
Mistral-Small-3.1,Mistral-Small-3.2,Mistral,Mistral,2025Q1,2025Q2,1,0,0,1,0.03660348535109529,0.26455026455026454,0.5368098159509203,0.42897439997088876,0.03660348535109529,0.0780450963620812,0.03405909612551463,-0.007214718138665683,0.07883486914355946
Mistral-Small-3.1,Mistral-Small-4,Mistral,Mistral,2025Q1,2026Q1,1,0,0,1,0.06211343383642475,0.37616511318242346,0.5533790401567091,0.5467260086863718,0.06211343383642475,0.12389306299505098,0.06209398278737253,0.019433732282424895,0.10604460789482988
Mistral-Small-3.1,Mixtral-8x22B,Mistral,Mistral,2025Q1,2024Q2,1,0,0,1,0.06845863480464717,0.32150615496017376,0.5522388059701493,0.49005189700062796,0.06845863480464717,0.1390843756994007,0.06684088292587705,0.025522267695486562,0.1145079091723771
Mistral-Small-3.1,Mixtral-8x7B,Mistral,Mistral,2025Q1,2023Q4,1,0,0,1,0.08697735453809412,0.37806539509536785,0.5538922155688623,0.5487142657044551,0.08697735453809412,0.17268578645727836,0.08696165238940023,0.044276245770141026,0.13039085994195213
Mistral-Small-3.1,Phi-1,Mistral,Phi,2025Q1,2023Q2,0,1,0,1,0.036523362528069966,0.3095577746077033,0.5325153374233129,0.4757710957952771,0.036523362528069966,0.07426854230005857,0.03574612629932717,-0.005601575263943119,0.08128600145350558
Mistral-Small-3.1,Phi-1.5,Mistral,Phi,2025Q1,2023Q3,0,1,0,1,0.05354296839152463,0.36722408026755854,0.5377081292850147,0.5371822532381453,0.05354296839152463,0.10682611637752933,0.053542861201960584,0.008671983624110749,0.09875008171218844
Mistral-Small-3.1,Phi-2,Mistral,Phi,2025Q1,2023Q4,0,1,0,1,0.08524898030452065,0.34801136363636365,0.5587229190421893,0.5178254750926411,0.08524898030452065,0.1706757981100818,0.08436508498548258,0.042540372581445,0.1303231281905028
Mistral-Small-3.1,Phi-3,Mistral,Phi,2025Q1,2024Q2,0,1,0,1,0.052886614542167865,0.36314727639542704,0.536779324055666,0.5328216933414585,0.052886614542167865,0.10550196940734208,0.052880662963533276,0.007395921033625835,0.09426866855953996
Mistral-Small-3.1,Phi-3.5,Mistral,Phi,2025Q1,2024Q3,0,1,0,1,0.05432938548890497,0.37,0.5435847208619001,0.5401567936978168,0.05432938548890497,0.10841718026657933,0.054324787898559414,0.013696288018700242,0.09968758285378757
Mistral-Small-3.1,Phi-4,Mistral,Phi,2025Q1,2024Q4,0,1,0,1,0.055305064110580164,0.3976982097186701,0.6092066601371204,0.5703146805530481,0.055305064110580164,0.11178663889851163,0.0547246208111105,0.00566779838451305,0.09602369791439302
Mistral-Small-3.1,Phi-4-reasoning-plus,Mistral,Phi,2025Q1,2025Q2,0,1,0,1,0.06837808985807073,0.3760053619302949,0.5494613124387855,0.546525136728161,0.06837808985807073,0.1362070615252129,0.06837394729258056,0.02810348526112146,0.11190074248696626
Mistral-Small-3.1,Phi-4-reasoning-vision-15B,Mistral,Phi,2025Q1,2026Q1,0,1,0,1,0.08302196898676326,0.38729096989966555,0.5670910871694417,0.5584078399673875,0.08302196898676326,0.16514545639296838,0.08297935602325403,0.039844757124656446,0.12829893909055287
Mistral-Small-3.1,Qwen-7B,Mistral,Qwen,2025Q1,2023Q3,0,1,0,1,0.041750131852024266,0.33884297520661155,0.5330444203683641,0.5068172419808588,0.041750131852024266,0.08363292907167187,0.04154981395084151,-0.0007628114386866912,0.08371596677060078
Mistral-Small-3.1,Qwen1.5,Mistral,Qwen,2025Q1,2024Q1,0,1,0,1,0.07140982812978587,0.4075495841330774,0.623898139079334,0.5805901435932276,0.07140982812978587,0.14438115754053982,0.07050603217494562,0.031181309241574248,0.11444110418058268
Mistral-Small-3.1,Qwen2,Mistral,Qwen,2025Q1,2024Q2,0,1,0,1,0.07262236680393576,0.34645115952213634,0.5508379888268157,0.5157301609508769,0.07262236680393576,0.1453644630644814,0.07204613826512547,0.030612910322648283,0.11404982954347677
Mistral-Small-3.1,Qwen2.5,Mistral,Qwen,2025Q1,2024Q3,0,1,0,1,0.05660394318852299,0.39368556701030927,0.5984329089128305,0.5658421395784464,0.05660394318852299,0.11398792930135643,0.056185545296072795,0.015783744175658084,0.10206173551297722
Mistral-Small-3.1,Qwen3,Mistral,Qwen,2025Q1,2025Q2,0,1,0,1,0.04576292776254394,0.3406896551724138,0.5352112676056338,0.5088774746718379,0.04576292776254394,0.09164033323757541,0.045543356392713,0.001265944962145966,0.08732958301579048
Mistral-Small-3.1,Qwen3.5,Mistral,Qwen,2025Q1,2026Q1,0,1,0,1,0.07684655441161413,0.36451169188445665,0.5503634475597092,0.5345026404802491,0.07684655441161413,0.15294741056968064,0.07671739058751359,0.03218134197023038,0.11861478268562188
Mistral-Small-3.1,Qwen3.6,Mistral,Qwen,2025Q1,2026Q2,0,1,0,1,0.07545172746726095,0.3677375256322625,0.5489795918367347,0.5378440478359134,0.07545172746726095,0.15012181722638895,0.07538833689850255,0.032640142141355924,0.11773421556404115
Mistral-Small-3.2,Mistral-Small-4,Mistral,Mistral,2025Q2,2026Q1,1,0,0,1,0.03417824548636469,0.2662192393736018,0.5475460122699386,0.4322933710815379,0.03417824548636469,0.0729913025234996,0.03150368894733116,-0.011662096793167803,0.0795607614421319
Mistral-Small-3.2,Mixtral-8x22B,Mistral,Mistral,2025Q2,2024Q2,1,0,0,1,0.032406885981648294,0.23494486853265478,0.42484662576687116,0.3825850071985487,0.032406885981648294,0.07009189680078674,0.03197280079674438,-0.013523929492615204,0.07318290903278524
Mistral-Small-3.2,Mixtral-8x7B,Mistral,Mistral,2025Q2,2023Q4,1,0,0,1,0.056209506849972814,0.27132974634896234,0.5414110429447853,0.4367340436806934,0.056209506849972814,0.11954682190028085,0.05265934909303133,0.011877970079473197,0.09912706673094449
Mistral-Small-3.2,Phi-1,Mistral,Phi,2025Q2,2023Q2,0,1,0,1,0.026722760851623922,0.23380992430613962,0.4263803680981595,0.3813661949355469,0.026722760851623922,0.057753298177791956,0.026314101878967815,-0.018985223101771084,0.06492395258139307
Mistral-Small-3.2,Phi-1.5,Mistral,Phi,2025Q2,2023Q3,0,1,0,1,0.045883338562661344,0.2689393939393939,0.5444785276073619,0.43467707736223843,0.045883338562661344,0.09778169878761972,0.04266252911694787,0.0012208294375442704,0.08756258844462751
Mistral-Small-3.2,Phi-2,Mistral,Phi,2025Q2,2023Q4,0,1,0,1,0.07544907965497022,0.26572847682119205,0.49233128834355827,0.42450365887097913,0.07544907965497022,0.16016683855540445,0.07333503274146562,0.031298394507017525,0.11951010456633951
Mistral-Small-3.2,Phi-3,Mistral,Phi,2025Q2,2024Q2,0,1,0,1,0.042761552391805846,0.26564885496183205,0.5337423312883436,0.42969119626015456,0.042761552391805846,0.09107762772860285,0.040004470665250966,0.0007477157983138019,0.08928026276646144
Mistral-Small-3.2,Phi-3.5,Mistral,Phi,2025Q2,2024Q3,0,1,0,1,0.03610855387781034,0.26576576576576577,0.5429447852760736,0.43114087102142856,0.03610855387781034,0.07704640274007543,0.03343638074304822,-0.006566230340246417,0.07747202339927997
Mistral-Small-3.2,Phi-4,Mistral,Phi,2025Q2,2024Q4,0,1,0,1,0.039388096845497954,0.28047921071176884,0.6104294478527608,0.45666351117907633,0.039388096845497954,0.08548172071277015,0.034442321877777994,-0.003695392145134705,0.08682385841970741
Mistral-Small-3.2,Phi-4-reasoning-plus,Mistral,Phi,2025Q2,2025Q2,0,1,1,0,0.03109450568780792,0.2633158289572393,0.5383435582822086,0.42790116604669737,0.03109450568780792,0.06635420794446797,0.028815114880688702,-0.015623400175783474,0.07373520176592988
Mistral-Small-3.2,Phi-4-reasoning-vision-15B,Mistral,Phi,2025Q2,2026Q1,0,1,0,1,0.022905927378808144,0.26202812731310143,0.5429447852760736,0.4272334798820515,0.022905927378808144,0.048953539338154724,0.021055649598799644,-0.02549062931375345,0.06453298280124127
Mistral-Small-3.2,Qwen-7B,Mistral,Qwen,2025Q2,2023Q3,0,1,0,1,0.09650467448381464,0.28152969894222946,0.5306748466257669,0.44601703922252944,0.09650467448381464,0.20347011693373754,0.09268765849708792,0.051931480668327874,0.14001990217988902
Mistral-Small-3.2,Qwen1.5,Mistral,Qwen,2025Q2,2024Q1,0,1,0,1,0.055609937698334486,0.2885292047853624,0.6288343558282209,0.46763085226069606,0.055609937698334486,0.12111795375547832,0.048284275886479426,0.012892394494851129,0.09542436119213762
Mistral-Small-3.2,Qwen2,Mistral,Qwen,2025Q2,2024Q2,0,1,0,1,0.06484951646336286,0.26285714285714284,0.4938650306748466,0.4215223008836369,0.06484951646336286,0.13783512675542586,0.0627529944159591,0.020313334486941045,0.10978196219972042
Mistral-Small-3.2,Qwen2.5,Mistral,Qwen,2025Q2,2024Q3,0,1,0,1,0.036008830988425305,0.27686832740213524,0.5966257668711656,0.4508091803486126,0.036008830988425305,0.07780318234946239,0.0318424723846406,-0.006347392055143922,0.07932503249847496
Mistral-Small-3.2,Qwen3,Mistral,Qwen,2025Q2,2025Q2,0,1,1,0,0.07082829441628381,0.26913779210314265,0.5122699386503068,0.43054824017434923,0.07082829441628381,0.1501878368813633,0.06802684740301101,0.02310940832280446,0.11563536968551709
Mistral-Small-3.2,Qwen3.5,Mistral,Qwen,2025Q2,2026Q1,0,1,0,1,0.05777216190125799,0.26766091051805335,0.5230061349693251,0.4303456699725373,0.05777216190125799,0.12272793237310888,0.054829990963647775,0.018558217840102254,0.10141664924555094
Mistral-Small-3.2,Qwen3.6,Mistral,Qwen,2025Q2,2026Q2,0,1,0,1,0.04165124057311296,0.26218097447795824,0.5199386503067485,0.42409471705584983,0.04165124057311296,0.0886656098258938,0.039313622814790915,-0.0027437072949983124,0.08516859723440626
Mistral-Small-4,Mixtral-8x22B,Mistral,Mistral,2026Q1,2024Q2,1,0,0,1,0.06228881797616824,0.32237312365975695,0.5609452736318408,0.4917933763842406,0.06228881797616824,0.12682971443775126,0.06047079530948972,0.019421617090022516,0.10451806435094872
Mistral-Small-4,Mixtral-8x7B,Mistral,Mistral,2026Q1,2023Q4,1,0,0,1,0.053965233268488684,0.3680694722778891,0.5499001996007984,0.5382101649219171,0.053965233268488684,0.10773024672360801,0.05391295999231936,0.004993031858077007,0.09192313349620125
Mistral-Small-4,Phi-1,Mistral,Phi,2026Q1,2023Q2,0,1,0,1,0.046358441406692576,0.31798866855524077,0.550920245398773,0.4862971164352116,0.046358441406692576,0.09431850682052749,0.04512597792783407,0.0006165126116272729,0.08723514781312129
Mistral-Small-4,Phi-1.5,Mistral,Phi,2026Q1,2023Q3,0,1,0,1,0.04400020414051558,0.3683862433862434,0.544477028347996,0.5384576308847032,0.04400020414051558,0.08793852188356781,0.043988539875187874,0.003358770031444913,0.086800466764168
Mistral-Small-4,Phi-2,Mistral,Phi,2026Q1,2023Q4,0,1,0,1,0.08337871322397966,0.35137034434293746,0.5701254275940707,0.5220407024608775,0.08337871322397966,0.16720812716702202,0.08219295227602227,0.04002329475166923,0.1254923206079245
Mistral-Small-4,Phi-3,Mistral,Phi,2026Q1,2024Q2,0,1,0,1,-0.004280608251926216,0.34293193717277487,0.5208747514910537,0.5108183081675807,-0.004280608251926216,-0.008570306173987638,-0.004277180501818448,-0.04686151037294329,0.03934065573228087
Mistral-Small-4,Phi-3.5,Mistral,Phi,2026Q1,2024Q3,0,1,0,1,0.06454159750088782,0.3802256138022561,0.5541586073500967,0.5509707077988768,0.06454159750088782,0.12873245401984248,0.06453693576754059,0.01985875514388167,0.1077271438638664
Mistral-Small-4,Phi-4,Mistral,Phi,2026Q1,2024Q4,0,1,0,1,0.052179675486346486,0.4029187817258883,0.607074569789675,0.575234493566947,0.052179675486346486,0.10554951033732318,0.05180318618312991,0.002182635176674951,0.09208961101383784
Mistral-Small-4,Phi-4-reasoning-plus,Mistral,Phi,2026Q1,2025Q2,0,1,0,1,0.06062318745488533,0.3779840848806366,0.5523255813953488,0.5486168784729993,0.06062318745488533,0.12097083653108212,0.0606172285604411,0.01570450970784785,0.10345784297211487
Mistral-Small-4,Phi-4-reasoning-vision-15B,Mistral,Phi,2026Q1,2026Q1,0,1,1,0,0.08878062763831701,0.39561170212765956,0.5688336520076482,0.566939789169655,0.08878062763831701,0.1765315600843569,0.0887784418412089,0.04673788766617127,0.13184852524263743
Mistral-Small-4,Qwen-7B,Mistral,Qwen,2026Q1,2023Q3,0,1,0,1,0.05877854394698216,0.3514070006863418,0.5547128927410617,0.5210786366628813,0.05877854394698216,0.11767472713019357,0.05833537609786136,0.017037877078814746,0.09531962850285937
Mistral-Small-4,Qwen1.5,Mistral,Qwen,2026Q1,2024Q1,0,1,0,1,0.04758408412031883,0.4037854889589905,0.6118546845124283,0.5763114248643162,0.04758408412031883,0.09653740241188687,0.047154268244726946,0.004544572037266105,0.09036768965658704
Mistral-Small-4,Qwen2,Mistral,Qwen,2026Q1,2024Q2,0,1,0,1,0.042107085124343406,0.3367768595041322,0.5463687150837989,0.5053956495623374,0.042107085124343406,0.08465657722711763,0.04162893225719765,-0.004110510491665344,0.0823755457690593
